,GPS_seconds,satellite_number,variometric_derived_TEC,variometric_derived_TEC_filtered,absolute_derived_TEC,absolute_derived_TEC_filtered,latitude_piercing_point,longitude_piercing_point,satellite_azimuth,satellite_elevation_angle,distance_to_piercing_point,time
204,1326298740.0,1,0.131999,0.00790984,0.0456558,0.011669,-12.5787,-169.8477,55.45,51.79,1060.02,1642292340.0
205,1326298770.0,1,0.139152,0.0141136,0.0511456,0.0168833,-12.5968,-169.85,55.8,51.93,1058.21,1642292370.0
206,1326298800.0,1,0.144681,0.0149295,0.0524345,0.013486,-12.6148,-169.8522,56.15,52.07,1056.41,1642292400.0
207,1326298830.0,1,0.141297,0.012769,0.0405174,0.0125143,-12.6328,-169.8545,56.51,52.21,1054.61,1642292430.0
208,1326298860.0,1,0.146268,0.0136148,0.0583893,0.0151223,-12.6507,-169.8567,56.86,52.35,1052.82,1642292460.0
209,1326298890.0,1,0.149403,0.0129361,0.043045,0.0110345,-12.6685,-169.859,57.22,52.48,1051.04,1642292490.0
210,1326298920.0,1,0.140795,0.00685322,0.0374793,0.00259175,-12.6862,-169.8612,57.58,52.62,1049.27,1642292520.0
211,1326298950.0,1,0.139855,0.000142725,0.0376868,-0.00259707,-12.7039,-169.8634,57.95,52.75,1047.51,1642292550.0
212,1326298980.0,1,0.136343,-0.0046727,0.0276624,-0.00673716,-12.7215,-169.8656,58.31,52.88,1045.75,1642292580.0
213,1326299010.0,1,0.130729,-0.00930788,0.0244009,-0.0114393,-12.739,-169.8678,58.68,53.02,1044.0,1642292610.0
214,1326299040.0,1,0.133142,-0.0123378,0.0298969,-0.0125853,-12.7565,-169.8699,59.05,53.15,1042.26,1642292640.0
215,1326299070.0,1,0.132678,-0.0111954,0.0211451,-0.00909864,-12.7739,-169.8721,59.43,53.28,1040.53,1642292670.0
216,1326299100.0,1,0.139848,-0.00680304,0.0421402,-0.00413352,-12.7912,-169.8742,59.8,53.41,1038.81,1642292700.0
217,1326299130.0,1,0.14565,-0.0025785,0.0298768,-0.0013241,-12.8085,-169.8763,60.18,53.53,1037.09,1642292730.0
218,1326299160.0,1,0.145654,-0.00131293,0.0403496,-0.00173643,-12.8257,-169.8785,60.56,53.66,1035.38,1642292760.0
219,1326299190.0,1,0.15075,-0.000928681,0.0395531,7.98237e-05,-12.8428,-169.8805,60.94,53.79,1033.68,1642292790.0
220,1326299220.0,1,0.152272,0.00347507,0.0424821,0.00755388,-12.8599,-169.8826,61.33,53.91,1031.99,1642292820.0
221,1326299250.0,1,0.158209,0.00848234,0.050131,0.00987848,-12.8769,-169.8847,61.72,54.03,1030.3,1642292850.0
222,1326299280.0,1,0.15975,0.00582103,0.0444943,0.00160224,-12.8938,-169.8867,62.11,54.15,1028.62,1642292880.0
223,1326299310.0,1,0.149514,0.000490445,0.0285668,-0.00124148,-12.9107,-169.8887,62.5,54.27,1026.95,1642292910.0
224,1326299340.0,1,0.151576,0.00192084,0.0483429,0.00466371,-12.9275,-169.8907,62.9,54.39,1025.29,1642292940.0
225,1326299370.0,1,0.157316,0.00242725,0.0408171,0.000253412,-12.9443,-169.8927,63.29,54.51,1023.63,1642292970.0
226,1326299400.0,1,0.140603,-0.00575265,0.014984,-0.0117325,-12.961,-169.8947,63.69,54.62,1021.98,1642293000.0
227,1326299430.0,1,0.13917,-0.0112486,0.0378381,-0.0109873,-12.9776,-169.8966,64.1,54.74,1020.34,1642293030.0
228,1326299460.0,1,0.142733,-0.00664028,0.0233738,-0.00230475,-12.9942,-169.8986,64.5,54.85,1018.7,1642293060.0
229,1326299490.0,1,0.143671,-0.00198475,0.0405857,-0.0014606,-13.0107,-169.9005,64.91,54.96,1017.08,1642293090.0
230,1326299520.0,1,0.143314,-0.00308509,0.0234682,-0.00476385,-13.0272,-169.9024,65.32,55.07,1015.46,1642293120.0
231,1326299550.0,1,0.138896,-0.00386251,0.0330159,-0.00319321,-13.0436,-169.9042,65.73,55.18,1013.85,1642293150.0
232,1326299580.0,1,0.142405,-0.00035849,0.0322232,0.00249545,-13.06,-169.9061,66.15,55.29,1012.24,1642293180.0
233,1326299610.0,1,0.143986,0.0056828,0.0380845,0.00905758,-13.0763,-169.9079,66.57,55.39,1010.64,1642293210.0
234,1326299640.0,1,0.147727,0.0110852,0.0415944,0.0131613,-13.0926,-169.9097,66.99,55.49,1009.04,1642293240.0
235,1326299670.0,1,0.146913,0.0123608,0.0387473,0.0116871,-13.1088,-169.9115,67.41,55.6,1007.46,1642293270.0
236,1326299700.0,1,0.138544,0.00900532,0.0275375,0.00686696,-13.125,-169.9132,67.83,55.7,1005.88,1642293300.0
237,1326299730.0,1,0.131751,0.00417908,0.0279598,0.00202143,-13.1411,-169.9149,68.26,55.8,1004.31,1642293330.0
238,1326299760.0,1,0.122963,-0.00025651,0.0120084,-0.00271748,-13.1571,-169.9167,68.69,55.89,1002.74,1642293360.0
239,1326299790.0,1,0.116695,-0.00269253,0.0176779,-0.00336964,-13.1732,-169.9183,69.12,55.99,1001.18,1642293390.0
240,1326299820.0,1,0.116229,0.00112887,0.0149626,0.00513525,-13.1891,-169.92,69.55,56.08,999.63,1642293420.0
241,1326299850.0,1,0.120655,0.0110173,0.0298572,0.0167424,-13.205,-169.9216,69.99,56.18,998.09,1642293450.0
242,1326299880.0,1,0.126498,0.01922,0.030356,0.0215135,-13.2209,-169.9232,70.43,56.27,996.54,1642293480.0
243,1326299910.0,1,0.119858,0.0210201,0.0204534,0.0202739,-13.2368,-169.9248,70.87,56.36,995.0,1642293510.0
244,1326299940.0,1,0.114818,0.0187863,0.0241442,0.0173069,-13.2525,-169.9264,71.31,56.44,993.48,1642293540.0
245,1326299970.0,1,0.103856,0.0140572,0.00342264,0.0112459,-13.2683,-169.9279,71.75,56.53,991.96,1642293570.0
246,1326300000.0,1,0.0902517,0.00737755,0.0012833,0.00416853,-13.284,-169.9294,72.2,56.61,990.44,1642293600.0
247,1326300030.0,1,0.0822364,0.00312573,-0.00827931,0.00260824,-13.2997,-169.9309,72.65,56.69,988.93,1642293630.0
248,1326300060.0,1,0.0728589,0.00324473,-0.0132708,0.00396163,-13.3153,-169.9324,73.1,56.77,987.43,1642293660.0
249,1326300090.0,1,0.0689693,0.00251788,-0.0116964,0.000630208,-13.3309,-169.9338,73.55,56.85,985.93,1642293690.0
250,1326300120.0,1,0.056574,-0.00155045,-0.0335617,-0.00432848,-13.3464,-169.9352,74.01,56.93,984.44,1642293720.0
251,1326300150.0,1,0.0447123,-0.00518407,-0.0298722,-0.00637702,-13.3619,-169.9365,74.47,57.0,982.96,1642293750.0
252,1326300180.0,1,0.0374745,-0.00866025,-0.0426332,-0.0110667,-13.3774,-169.9379,74.93,57.07,981.48,1642293780.0
253,1326300210.0,1,0.0223425,-0.0141097,-0.0548503,-0.0171279,-13.3928,-169.9392,75.39,57.14,980.01,1642293810.0
254,1326300240.0,1,0.0134478,-0.016113,-0.0545287,-0.01477,-13.4082,-169.9405,75.85,57.21,978.54,1642293840.0
255,1326300270.0,1,0.00969388,-0.0123794,-0.0566738,-0.00954948,-13.4236,-169.9417,76.31,57.28,977.08,1642293870.0
256,1326300300.0,1,0.00508242,-0.0109796,-0.0582911,-0.0121509,-13.4389,-169.943,76.78,57.34,975.62,1642293900.0
257,1326300330.0,1,-0.00709852,-0.0132355,-0.0753858,-0.0140091,-13.4543,-169.9441,77.25,57.41,974.17,1642293930.0
258,1326300360.0,1,-0.0120984,-0.0105625,-0.0619634,-0.00667905,-13.4695,-169.9453,77.72,57.47,972.73,1642293960.0
259,1326300390.0,1,-0.00910994,-0.00320876,-0.0640291,0.000335865,-13.4848,-169.9464,78.19,57.53,971.28,1642293990.0
260,1326300420.0,1,-0.0181698,0.000345353,-0.0745881,-1.04136e-05,-13.5,-169.9475,78.66,57.58,969.85,1642294020.0
261,1326300450.0,1,-0.0251459,-0.00153444,-0.0716458,-0.00348809,-13.5152,-169.9486,79.13,57.64,968.42,1642294050.0
262,1326300480.0,1,-0.0348462,-0.00404983,-0.0882073,-0.00521281,-13.5303,-169.9497,79.61,57.69,966.99,1642294080.0
263,1326300510.0,1,-0.0441791,-0.0030572,-0.084278,-0.00178716,-13.5455,-169.9507,80.09,57.74,965.57,1642294110.0
264,1326300540.0,1,-0.0458173,0.00133498,-0.0848629,0.00392916,-13.5606,-169.9516,80.57,57.79,964.16,1642294140.0
265,1326300570.0,1,-0.0517072,0.00306499,-0.0889672,0.00241806,-13.5757,-169.9526,81.04,57.84,962.75,1642294170.0
266,1326300600.0,1,-0.0653716,-0.0020182,-0.105596,-0.0060898,-13.5907,-169.9535,81.53,57.88,961.35,1642294200.0
267,1326300630.0,1,-0.0787695,-0.00811676,-0.109755,-0.0100139,-13.6057,-169.9544,82.01,57.92,959.95,1642294230.0
268,1326300660.0,1,-0.0845735,-0.00730711,-0.110448,-0.0042716,-13.6208,-169.9552,82.49,57.96,958.56,1642294260.0
269,1326300690.0,1,-0.0853546,8.29317e-05,-0.104681,0.00501645,-13.6358,-169.956,82.97,58.0,957.17,1642294290.0
270,1326300720.0,1,-0.0854447,0.00702354,-0.104459,0.00923018,-13.6507,-169.9568,83.46,58.04,955.79,1642294320.0
271,1326300750.0,1,-0.0913645,0.00744599,-0.110786,0.00537888,-13.6657,-169.9576,83.95,58.07,954.4,1642294350.0
272,1326300780.0,1,-0.10283,0.00297068,-0.120669,0.000318023,-13.6806,-169.9583,84.43,58.1,953.03,1642294380.0
273,1326300810.0,1,-0.112275,0.000458884,-0.123111,0.000504772,-13.6955,-169.9589,84.92,58.13,951.67,1642294410.0
274,1326300840.0,1,-0.118463,0.000330445,-0.127117,-0.00012819,-13.7104,-169.9596,85.41,58.16,950.3,1642294440.0
275,1326300870.0,1,-0.126489,-0.00274431,-0.132693,-0.00594079,-13.7253,-169.9602,85.9,58.18,948.94,1642294470.0
276,1326300900.0,1,-0.136923,-0.00607165,-0.141842,-0.00676315,-13.7402,-169.9608,86.39,58.21,947.58,1642294500.0
277,1326300930.0,1,-0.139203,-0.00243465,-0.130571,0.00179457,-13.755,-169.9613,86.88,58.23,946.23,1642294530.0
278,1326300960.0,1,-0.133185,0.00551265,-0.122884,0.00960365,-13.7699,-169.9618,87.37,58.25,944.88,1642294560.0
279,1326300990.0,1,-0.135814,0.0112112,-0.129784,0.0131568,-13.7847,-169.9623,87.86,58.26,943.54,1642294590.0
280,1326301020.0,1,-0.135859,0.0147578,-0.117278,0.0163888,-13.7995,-169.9627,88.35,58.28,942.2,1642294620.0
281,1326301050.0,1,-0.134701,0.0174272,-0.121369,0.018369,-13.8144,-169.9631,88.84,58.29,940.86,1642294650.0
282,1326301080.0,1,-0.139479,0.0196498,-0.121062,0.0207264,-13.8292,-169.9634,89.33,58.3,939.53,1642294680.0
283,1326301110.0,1,-0.137774,0.0233979,-0.112362,0.0256776,-13.844,-169.9637,89.83,58.3,938.21,1642294710.0
284,1326301140.0,1,-0.136915,0.0260612,-0.113273,0.0261762,-13.8587,-169.964,90.32,58.31,936.89,1642294740.0
285,1326301170.0,1,-0.143566,0.0229496,-0.119799,0.0198605,-13.8735,-169.9643,90.81,58.31,935.57,1642294770.0
286,1326301200.0,1,-0.151874,0.0172911,-0.123946,0.015011,-13.8883,-169.9645,91.3,58.31,934.25,1642294800.0
287,1326301230.0,1,-0.154893,0.0144912,-0.120716,0.014122,-13.9031,-169.9646,91.79,58.31,932.94,1642294830.0
288,1326301260.0,1,-0.156144,0.0140571,-0.121115,0.0141295,-13.9178,-169.9647,92.28,58.31,931.64,1642294860.0
289,1326301290.0,1,-0.159627,0.0143094,-0.122147,0.014793,-13.9326,-169.9648,92.77,58.3,930.34,1642294890.0
290,1326301320.0,1,-0.155967,0.014177,-0.108815,0.0140421,-13.9474,-169.9649,93.26,58.29,929.03,1642294920.0
291,1326301350.0,1,-0.160061,0.0121326,-0.125125,0.0108289,-13.9621,-169.9649,93.75,58.28,927.74,1642294950.0
292,1326301380.0,1,-0.162487,0.00966246,-0.10908,0.0089776,-13.9769,-169.9648,94.24,58.27,926.45,1642294980.0
293,1326301410.0,1,-0.160915,0.0079736,-0.117684,0.00704634,-13.9917,-169.9648,94.73,58.25,925.16,1642295010.0
294,1326301440.0,1,-0.165815,0.00267516,-0.114941,-0.00190263,-14.0064,-169.9647,95.22,58.24,923.88,1642295040.0
295,1326301470.0,1,-0.177188,-0.0097862,-0.135856,-0.0178855,-14.0212,-169.9645,95.71,58.22,922.6,1642295070.0
296,1326301500.0,1,-0.186993,-0.024317,-0.130431,-0.0308519,-14.036,-169.9643,96.19,58.19,921.32,1642295100.0
297,1326301530.0,1,-0.191949,-0.0311318,-0.141671,-0.0311779,-14.0507,-169.9641,96.68,58.17,920.05,1642295130.0
298,1326301560.0,1,-0.187772,-0.0283559,-0.117579,-0.0249206,-14.0655,-169.9638,97.16,58.14,918.78,1642295160.0
299,1326301590.0,1,-0.177557,-0.0265629,-0.11816,-0.0278145,-14.0803,-169.9635,97.65,58.11,917.51,1642295190.0
300,1326301620.0,1,-0.184388,-0.033278,-0.128417,-0.0390404,-14.0951,-169.9631,98.13,58.08,916.25,1642295220.0
301,1326301650.0,1,-0.186421,-0.0412581,-0.119353,-0.0440263,-14.1099,-169.9627,98.61,58.05,914.99,1642295250.0
302,1326301680.0,1,-0.180945,-0.0428345,-0.113972,-0.0418237,-14.1247,-169.9623,99.09,58.01,913.73,1642295280.0
303,1326301710.0,1,-0.178908,-0.042827,-0.112278,-0.0436894,-14.1395,-169.9618,99.57,57.98,912.48,1642295310.0
304,1326301740.0,1,-0.175267,-0.0471794,-0.104273,-0.0506631,-14.1544,-169.9612,100.04,57.94,911.23,1642295340.0
305,1326301770.0,1,-0.172783,-0.051313,-0.104962,-0.0522716,-14.1692,-169.9607,100.52,57.89,909.98,1642295370.0
306,1326301800.0,1,-0.167698,-0.0493646,-0.0923473,-0.0467624,-14.1841,-169.9601,100.99,57.85,908.73,1642295400.0
307,1326301830.0,1,-0.153733,-0.0460604,-0.0744323,-0.0453208,-14.199,-169.9594,101.46,57.8,907.49,1642295430.0
308,1326301860.0,1,-0.149164,-0.0467326,-0.0812202,-0.0478742,-14.2139,-169.9587,101.93,57.76,906.25,1642295460.0
309,1326301890.0,1,-0.140381,-0.0436995,-0.0557142,-0.0392855,-14.2288,-169.9579,102.4,57.71,905.02,1642295490.0
310,1326301920.0,1,-0.115538,-0.0290078,-0.0299172,-0.0185468,-14.2437,-169.9571,102.87,57.65,903.79,1642295520.0
311,1326301950.0,1,-0.0901017,-0.0102266,-0.00383228,-0.00162872,-14.2586,-169.9563,103.33,57.6,902.56,1642295550.0
312,1326301980.0,1,-0.0723555,0.00128726,0.00653783,0.00476953,-14.2736,-169.9554,103.8,57.54,901.33,1642295580.0
313,1326302010.0,1,-0.0564002,0.00663327,0.02919,0.00928767,-14.2886,-169.9545,104.26,57.48,900.1,1642295610.0
314,1326302040.0,1,-0.041096,0.0149809,0.0371217,0.0212128,-14.3036,-169.9535,104.72,57.42,898.88,1642295640.0
315,1326302070.0,1,-0.020306,0.0290879,0.0703301,0.036979,-14.3186,-169.9525,105.18,57.36,897.66,1642295670.0
316,1326302100.0,1,0.00263627,0.0406448,0.0828126,0.0440968,-14.3336,-169.9514,105.63,57.29,896.45,1642295700.0
317,1326302130.0,1,0.0114057,0.0431844,0.0875666,0.0421178,-14.3487,-169.9503,106.08,57.22,895.23,1642295730.0
318,1326302160.0,1,0.0180872,0.0415803,0.0955896,0.0408984,-14.3638,-169.9492,106.53,57.15,894.02,1642295760.0
319,1326302190.0,1,0.0252481,0.0397604,0.100879,0.0382889,-14.3789,-169.948,106.98,57.08,892.81,1642295790.0
320,1326302220.0,1,0.0292693,0.0339894,0.102433,0.0290301,-14.394,-169.9467,107.43,57.01,891.61,1642295820.0
321,1326302250.0,1,0.0256748,0.0258515,0.0922486,0.0219815,-14.4092,-169.9454,107.87,56.93,890.4,1642295850.0
322,1326302280.0,1,0.0341159,0.0226071,0.118324,0.0230804,-14.4244,-169.9441,108.31,56.86,889.2,1642295880.0
323,1326302310.0,1,0.0434067,0.0242646,0.109657,0.0256261,-14.4396,-169.9427,108.75,56.78,888.0,1642295910.0
324,1326302340.0,1,0.0512602,0.0266785,0.131245,0.027301,-14.4549,-169.9412,109.19,56.7,886.8,1642295940.0
325,1326302370.0,1,0.066382,0.0304058,0.137086,0.0323492,-14.4701,-169.9397,109.62,56.61,885.62,1642295970.0
326,1326302400.0,1,0.0775383,0.0356003,0.151179,0.0378008,-14.4854,-169.9382,110.05,56.53,884.42,1642296000.0
327,1326302430.0,1,0.0842504,0.0358725,0.148522,0.0333865,-14.5008,-169.9366,110.48,56.44,883.23,1642296030.0
328,1326302460.0,1,0.0850874,0.0263297,0.150112,0.0189897,-14.5162,-169.9349,110.91,56.35,882.05,1642296060.0
329,1326302490.0,1,0.079713,0.0153776,0.134948,0.0117875,-14.5316,-169.9333,111.33,56.26,880.86,1642296090.0
330,1326302520.0,1,0.0850179,0.0158981,0.158028,0.0203752,-14.547,-169.9315,111.75,56.17,879.68,1642296120.0
331,1326302550.0,1,0.106091,0.0250036,0.173351,0.0300408,-14.5625,-169.9297,112.17,56.07,878.5,1642296150.0
332,1326302580.0,1,0.1139,0.0302164,0.169916,0.0307346,-14.578,-169.9279,112.58,55.98,877.32,1642296180.0
333,1326302610.0,1,0.118482,0.0286761,0.178719,0.0269819,-14.5936,-169.926,113.0,55.88,876.14,1642296210.0
334,1326302640.0,1,0.121643,0.0225949,0.171762,0.018348,-14.6092,-169.924,113.41,55.78,874.97,1642296240.0
335,1326302670.0,1,0.115241,0.0121253,0.161041,0.00554828,-14.6248,-169.922,113.81,55.68,873.81,1642296270.0
336,1326302700.0,1,0.108934,0.00225149,0.154556,-0.00163604,-14.6405,-169.92,114.22,55.57,872.63,1642296300.0
337,1326302730.0,1,0.115423,-0.000831262,0.169306,-0.000368798,-14.6562,-169.9179,114.62,55.47,871.47,1642296330.0
338,1326302760.0,1,0.120952,0.00176387,0.161289,0.00392812,-14.672,-169.9157,115.01,55.36,870.3,1642296360.0
339,1326302790.0,1,0.126135,0.00426738,0.174505,0.00471365,-14.6878,-169.9135,115.41,55.25,869.14,1642296390.0
340,1326302820.0,1,0.131684,0.000459462,0.166952,-0.00390627,-14.7036,-169.9113,115.8,55.14,867.98,1642296420.0
341,1326302850.0,1,0.123459,-0.00901114,0.15263,-0.0143217,-14.7195,-169.909,116.19,55.03,866.82,1642296450.0
342,1326302880.0,1,0.121588,-0.0143733,0.157537,-0.0144178,-14.7355,-169.9066,116.58,54.92,865.66,1642296480.0
343,1326302910.0,1,0.127256,-0.0147926,0.158674,-0.0150845,-14.7515,-169.9042,116.96,54.8,864.5,1642296510.0
344,1326302940.0,1,0.12328,-0.0219338,0.143039,-0.0290231,-14.7675,-169.9017,117.34,54.68,863.35,1642296540.0
345,1326302970.0,1,0.11232,-0.034584,0.130632,-0.0405798,-14.7836,-169.8992,117.72,54.57,862.2,1642296570.0
346,1326303000.0,1,0.112456,-0.0387149,0.137452,-0.0370142,-14.7997,-169.8966,118.09,54.45,861.05,1642296600.0
347,1326303030.0,1,0.120496,-0.0344935,0.140499,-0.0318857,-14.8159,-169.8939,118.46,54.32,859.91,1642296630.0
348,1326303060.0,1,0.123777,-0.032407,0.137772,-0.0328783,-14.8321,-169.8912,118.83,54.2,858.77,1642296660.0
349,1326303090.0,1,0.126578,-0.0319015,0.139271,-0.0308443,-14.8484,-169.8885,119.2,54.08,857.62,1642296690.0
350,1326303120.0,1,0.134319,-0.0275615,0.146996,-0.0240872,-14.8647,-169.8857,119.56,53.95,856.48,1642296720.0
351,1326303150.0,1,0.143095,-0.0207268,0.149947,-0.0172136,-14.8811,-169.8828,119.92,53.82,855.35,1642296750.0
352,1326303180.0,1,0.149569,-0.0139559,0.153123,-0.010389,-14.8976,-169.8799,120.27,53.69,854.21,1642296780.0
353,1326303210.0,1,0.158497,-0.0084586,0.161525,-0.00575459,-14.9141,-169.8769,120.62,53.56,853.07,1642296810.0
354,1326303240.0,1,0.164497,-0.00493392,0.158152,-0.00326196,-14.9306,-169.8738,120.97,53.43,851.95,1642296840.0
355,1326303270.0,1,0.164423,-0.00170779,0.154005,0.000356717,-14.9472,-169.8707,121.32,53.3,850.82,1642296870.0
356,1326303300.0,1,0.170026,-0.000676348,0.162083,-0.00118839,-14.9639,-169.8676,121.66,53.16,849.69,1642296900.0
357,1326303330.0,1,0.167072,-0.00559511,0.141387,-0.00934403,-14.9806,-169.8644,122.0,53.03,848.56,1642296930.0
358,1326303360.0,1,0.156842,-0.00987243,0.133917,-0.0100947,-14.9974,-169.8611,122.34,52.89,847.44,1642296960.0
359,1326303390.0,1,0.166695,-0.00689745,0.153674,-0.00351143,-15.0143,-169.8578,122.68,52.75,846.31,1642296990.0
360,1326303420.0,1,0.167789,-0.00375341,0.129657,-0.00317505,-15.0312,-169.8544,123.01,52.61,845.2,1642297020.0
361,1326303450.0,1,0.16483,-0.00354235,0.140868,-0.00280393,-15.0482,-169.8509,123.34,52.47,844.08,1642297050.0
362,1326303480.0,1,0.175612,0.00282772,0.143307,0.00908313,-15.0652,-169.8474,123.66,52.33,842.97,1642297080.0
363,1326303510.0,1,0.182761,0.0146273,0.147974,0.0207234,-15.0823,-169.8438,123.98,52.19,841.86,1642297110.0
364,1326303540.0,1,0.189795,0.0200077,0.15087,0.0203719,-15.0995,-169.8402,124.3,52.04,840.74,1642297140.0
365,1326303570.0,1,0.186572,0.0185944,0.133995,0.0177837,-15.1167,-169.8364,124.62,51.9,839.64,1642297170.0
366,1326303600.0,1,0.183178,0.0180437,0.136351,0.0184246,-15.134,-169.8327,124.93,51.75,838.53,1642297200.0
367,1326303630.0,1,0.18137,0.0147933,0.122938,0.0109675,-15.1514,-169.8288,125.24,51.6,837.43,1642297230.0
368,1326303660.0,1,0.166914,0.00419876,0.100758,-0.00233282,-15.1689,-169.8249,125.55,51.45,836.33,1642297260.0
369,1326303690.0,1,0.158032,-0.00283315,0.0988095,-0.00287026,-15.1864,-169.821,125.85,51.3,835.23,1642297290.0
370,1326303720.0,1,0.160241,0.00133626,0.0980955,0.00602137,-15.2039,-169.817,126.15,51.15,834.14,1642297320.0
371,1326303750.0,1,0.161308,0.00374155,0.0946163,0.00240857,-15.2216,-169.8129,126.45,51.0,833.04,1642297350.0
372,1326303780.0,1,0.147331,-0.00553354,0.064373,-0.0121206,-15.2393,-169.8087,126.75,50.84,831.95,1642297380.0
373,1326303810.0,1,0.135345,-0.0155696,0.0633666,-0.0179928,-15.2571,-169.8045,127.04,50.69,830.86,1642297410.0
374,1326303840.0,1,0.130294,-0.0181071,0.0475984,-0.0175597,-15.275,-169.8002,127.33,50.53,829.78,1642297440.0
375,1326303870.0,1,0.119516,-0.0235628,0.0360694,-0.0287151,-15.2929,-169.7958,127.61,50.37,828.7,1642297470.0
376,1326303900.0,1,0.103722,-0.0380509,0.00978096,-0.0463544,-15.311,-169.7914,127.9,50.22,827.61,1642297500.0
377,1326303930.0,1,0.0886188,-0.0472339,-0.000265721,-0.0472743,-15.3291,-169.7869,128.18,50.06,826.54,1642297530.0
378,1326303960.0,1,0.0925722,-0.0389553,0.0119305,-0.0300927,-15.3472,-169.7824,128.46,49.9,825.46,1642297560.0
379,1326303990.0,1,0.107489,-0.0223094,0.0233713,-0.0142255,-15.3655,-169.7777,128.73,49.74,824.39,1642297590.0
380,1326304020.0,1,0.112332,-0.00904284,0.0160577,-0.0038181,-15.3838,-169.773,129.0,49.57,823.33,1642297620.0
381,1326304050.0,1,0.121279,0.00251794,0.0359912,0.00866365,-15.4022,-169.7683,129.27,49.41,822.26,1642297650.0
382,1326304080.0,1,0.124476,0.011454,0.0171733,0.0141047,-15.4207,-169.7634,129.54,49.25,821.2,1642297680.0
383,1326304110.0,1,0.114972,0.0083959,0.0126054,0.00280857,-15.4393,-169.7585,129.8,49.08,820.13,1642297710.0
384,1326304140.0,1,0.100951,-0.00281475,-0.015711,-0.0085322,-15.458,-169.7535,130.06,48.92,819.08,1642297740.0
385,1326304170.0,1,0.0862636,-0.00627592,-0.0217745,-0.00481743,-15.4767,-169.7485,130.32,48.75,818.02,1642297770.0
386,1326304200.0,1,0.0901336,-0.00141374,-0.0125834,0.0010053,-15.4956,-169.7433,130.57,48.58,816.97,1642297800.0
387,1326304230.0,1,0.0866228,0.00272231,-0.0321363,0.00376205,-15.5145,-169.7381,130.83,48.41,815.93,1642297830.0
388,1326304260.0,1,0.0861031,0.0122717,-0.0174316,0.019856,-15.5335,-169.7329,131.08,48.25,814.88,1642297860.0
389,1326304290.0,1,0.102183,0.0312418,-0.0044677,0.0411378,-15.5526,-169.7275,131.32,48.08,813.84,1642297890.0
390,1326304320.0,1,0.104641,0.041222,-0.0152431,0.0397623,-15.5717,-169.7221,131.57,47.9,812.81,1642297920.0
391,1326304350.0,1,0.0854813,0.0311107,-0.045756,0.0209032,-15.591,-169.7166,131.81,47.73,811.77,1642297950.0
392,1326304380.0,1,0.0627375,0.0158534,-0.064005,0.00894153,-15.6104,-169.711,132.05,47.56,810.74,1642297980.0
393,1326304410.0,1,0.0525885,0.00978589,-0.0679885,0.00884661,-15.6298,-169.7053,132.28,47.39,809.72,1642298010.0
394,1326304440.0,1,0.046705,0.0145987,-0.0777047,0.0188287,-15.6494,-169.6996,132.52,47.21,808.7,1642298040.0
395,1326304470.0,1,0.0507962,0.0280263,-0.0621521,0.0352613,-15.669,-169.6938,132.75,47.04,807.68,1642298070.0
396,1326304500.0,1,0.0609589,0.0400342,-0.0593291,0.0422125,-15.6887,-169.6879,132.98,46.87,806.67,1642298100.0
397,1326304530.0,1,0.0475919,0.0403373,-0.0902341,0.0360371,-15.7085,-169.6819,133.2,46.69,805.67,1642298130.0
398,1326304560.0,1,0.0364401,0.0355457,-0.0818655,0.0330616,-15.7285,-169.6758,133.43,46.51,804.66,1642298160.0
399,1326304590.0,1,0.0308816,0.0351802,-0.102222,0.0351559,-15.7485,-169.6697,133.65,46.34,803.66,1642298190.0
400,1326304620.0,1,0.0155926,0.0322393,-0.113301,0.0269349,-15.7686,-169.6635,133.87,46.16,802.66,1642298220.0
401,1326304650.0,1,-0.00205101,0.0189316,-0.137102,0.00862492,-15.7888,-169.6572,134.08,45.98,801.67,1642298250.0
402,1326304680.0,1,-0.0256658,0.00420452,-0.160624,-0.00265938,-15.8091,-169.6508,134.3,45.8,800.69,1642298280.0
